Id,SalePrice
1584,227607.18737708905
1585,143880.4850618241
1586,67412.02020904054
1587,98543.73797247367
1588,151472.61935103656
1589,92597.27203944421
1590,132466.62148652133
1591,98187.01419934754
1592,117908.94546299717
1593,118358.10609118821
1594,145038.4024698705
1595,116982.85083525618
1596,246253.02226379194
1597,169076.4342760879
1598,186275.5086375117
1599,163397.11152117944
1600,160391.56315193564
1601,65875.44441664925
1602,114441.22336543865
1603,89489.78768554334
1604,278331.8649885753
1605,241185.87884567602
1606,168976.26649491873
1607,135657.69455034015
1608,206291.86512714782
1609,186287.70543655645
1610,154228.7739822425
1611,141580.8434770252
1612,175889.14996552307
1613,157559.39053733417
1614,125640.03981890637
1615,84580.89932420001
1616,72421.51603824696
1617,88192.83049345658
1618,127637.17292391494
1619,136451.35827331597
1620,156050.42038365785
1621,136833.1648937745
1622,144153.90412186377
1623,291648.56529209396
1624,218701.89853745565
1625,119552.82449253026
1626,158885.91540992103
1627,186452.26863363248
1628,263565.17166946805
1629,175640.30668974802
1630,375682.4693562883
1631,204641.08738813468
1632,237263.20247303718
1633,169699.03720484822
1634,192614.77114748405
1635,176645.50756860856
1636,160642.1132926387
1637,193214.56750056043
1638,197181.11949214558
1639,175541.7932330821
1640,267901.09004217386
1641,170269.22114377812
1642,235295.66294670565
1643,225314.13264444674
1644,236404.1278768348
1645,185050.62385543218
1646,162183.8526516409
1647,150715.42428417044
1648,136975.4091481009
1649,143465.29127749742
1650,116786.69293947352
1651,120706.72265311635
1652,94717.3612591227
1653,96039.26706402784
1654,152099.87664183104
1655,148705.6163606377
1656,149283.1527879912
1657,154075.35701979816
1658,154335.43202972342
1659,125580.5592905192
1660,151102.1571932244
1661,479523.2816228763
1662,381761.730464733
1663,362933.64943731664
1664,458821.7490563772
1665,296249.6665384196
1666,319662.27993251826
1667,368972.8986536511
1668,324532.69399322267
1669,285270.54081101815
1670,333208.29160667665
1671,263137.0555256879
1672,485830.9413493588
1673,290542.0641889631
1674,243075.9863437361
1675,192536.12844501503
1676,196600.73555911818
1677,221285.9132715892
1678,471901.8979507513
1679,429609.5685540234
1680,342606.1849428611
1681,225014.83759640416
1682,293600.69129811384
1683,180457.0542961832
1684,162950.11099149147
1685,170670.3077104649
1686,165277.8330582224
1687,167296.61605104792
1688,186760.48588322083
1689,185105.73193382888
1690,183872.5979414965
1691,180389.70890795096
1692,245550.75458382908
1693,168047.79906082194
1694,182338.0244298122
1695,166674.29998545194
1696,280076.0136272444
1697,157867.8868018203
1698,351465.1055744221
1699,325532.9987114407
1700,241410.05805310293
1701,263749.9318719513
1702,247059.4990523523
1703,250091.74343668082
1704,275573.4143449416
1705,219281.98824569135
1706,460707.1625770785
1707,220233.55976574853
1708,207640.0294018128
1709,260578.4368808268
1710,220316.71785715764
1711,240585.78879183
1712,246413.53032589034
1713,267271.80940257607
1714,222967.46754114056
1715,206338.41077307292
1716,185392.64207567924
1717,165817.38963426815
1718,140996.80782735787
1719,196430.4711480575
1720,245217.27188977503
1721,160262.54885262085
1722,129221.9923124186
1723,158393.43141136997
1724,210563.798385353
1725,241569.45276466024
1726,192756.45039082048
1727,170065.493192732
1728,179866.0764117319
1729,164128.87854203294
1730,138151.4470691127
1731,122611.15107854777
1732,133533.62863395206
1733,121551.57517098203
1734,123101.8677847747
1735,135958.4875365732
1736,118479.24899174154
1737,330453.82938057795
1738,215557.47541552028
1739,302375.0252915312
1740,224444.62113417525
1741,192235.6116257081
1742,171580.62797286973
1743,173880.87318862026
1744,328755.707253967
1745,240194.46328882076
1746,186786.43675036033
1747,215871.1969655383
1748,225206.47952409092
1749,158021.88144647688
1750,134880.89754089186
1751,240126.19261700468
1752,122271.46369625597
1753,139034.4269041409
1754,187979.56945955602
1755,173861.48039736543
1756,126266.25086584434
1757,124200.4639737044
1758,147738.12925851272
1759,155399.1917635395
1760,163727.67765026435
1761,137996.79358852637
1762,173427.7331592656
1763,167764.0875908028
1764,116702.77475416612
1765,171035.50522768399
1766,167320.176060452
1767,211350.90812325873
1768,145642.6331435304
1769,167122.76573092327
1770,157333.04153791664
1771,134392.76969141536
1772,137917.09039164401
1773,137763.01810573734
1774,119300.54604571188
1775,135965.68583562056
1776,123939.28348135031
1777,113702.82345394103
1778,140550.83707745577
1779,112685.67454736296
1780,170667.9346772991
1781,126677.87221818094
1782,92163.3289476727
1783,140172.01221208388
1784,101560.84969896093
1785,125385.85259825515
1786,131986.5283236447
1787,170425.5713910076
1788,52131.73918676307
1789,90063.30602134444
1790,81497.2268660379
1791,163832.60054442723
1792,155100.8001476046
1793,129956.05834095953
1794,156192.7561794513
1795,133033.8081244049
1796,114156.84829761226
1797,105190.6200841931
1798,127662.34137106298
1799,109776.96291102398
1800,133951.15847741225
1801,133237.36153132265
1802,120703.53351367572
1803,143197.79366697173
1804,144732.14135065052
1805,138309.7540939166
1806,123781.84104410898
1807,125846.71629937696
1808,114102.26351242288
1809,115567.9922652465
1810,144908.3582985688
1811,112645.79044684966
1812,97173.47230237834
1813,124754.46012269541
1814,97011.26174833193
1815,52396.408083288276
1816,105888.10644479145
1817,114559.13983977483
1818,148248.62672910924
1819,138225.79445900384
1820,64704.26829264992
1821,100247.72996293714
1822,145702.1272009108
1823,52269.953790773376
1824,149614.6070689154
1825,130875.88710691065
1826,105448.3186756846
1827,106573.79440266441
1828,142267.33633102066
1829,119828.59256363504
1830,134816.91439602434
1831,140647.74142091573
1832,92243.48739394787
1833,135169.78524251963
1834,120714.35730059538
1835,142489.4712868552
1836,125330.97429379444
1837,85165.06666191368
1838,131702.52512576032
1839,86425.65632147813
1840,170306.76429226185
1841,152605.71617992801
1842,86903.78968936882
1843,136103.24231394785
1844,132348.96170953396
1845,141983.3985964845
1846,156845.65637601024
1847,160583.05053906096
1848,55451.161456047375
1849,109210.59170636979
1850,123289.35063190314
1851,164056.0401758996
1852,126420.64707520496
1853,143092.3027720265
1854,170570.63623560098
1855,162613.71770375906
1856,216386.47784467376
1857,126684.07727043059
1858,142869.2800883286
1859,117457.17436222559
1860,161990.09248066545
1861,114558.85886512388
1862,354740.06140213436
1863,348739.79978034046
1864,348739.79978034046
1865,309484.3224712942
1866,325172.45478976687
1867,230573.9714973997
1868,292759.79099549726
1869,208406.4822050589
1870,213955.06229259918
1871,231148.3322459954
1872,165399.58140345523
1873,232665.66372574784
1874,133298.7593047631
1875,198622.80271789528
1876,195253.6278653402
1877,211739.12487838572
1878,203430.76333751192
1879,131055.94913250039
1880,137268.33132067212
1881,235247.478498007
1882,246060.61616444663
1883,196870.54240269997
1884,211386.5518799602
1885,237829.53180467023
1886,291551.2046702761
1887,199661.17751986027
1888,260361.27860390572
1889,161138.4996796778
1890,127747.02511088681
1891,139461.30933178926
1892,109412.43305083434
1893,128039.2598285138
1894,123985.61422063608
1895,142179.09315321175
1896,125408.94123356043
1897,115673.30711664152
1898,100357.25720694986
1899,151223.33968816636
1900,122411.71632630554
1901,169362.8777473444
1902,131584.66295652252
1903,205281.64506737515
1904,136066.73126906442
1905,181291.03134712973
1906,160369.19310859006
1907,187735.56648980433
1908,109803.47929680345
1909,142339.27496013473
1910,118648.00271601195
1911,198894.45593535554
1912,290034.4969047014
1913,131810.51497152323
1914,63052.017764604745
1915,324367.90545826475
1916,68051.26607291054
1917,245948.4397732479
1918,141523.69432884618
1919,169967.0397379098
1920,134866.71377310454
1921,444472.81747855153
1922,311434.39014066284
1923,230409.39339949773
1924,230593.99707928658
1925,203603.8826052318
1926,389612.5818275922
1927,135568.74253387062
1928,159259.945478856
1929,129618.93792666197
1930,120578.17900242421
1931,144428.50537174605
1932,138833.41577196826
1933,177910.50415885777
1934,176900.19083422588
1935,171404.60165942908
1936,183681.73301383623
1937,182195.66511403155
1938,177859.27066603178
1939,245806.90633512766
1940,182324.8229232169
1941,174297.32670521643
1942,188743.16489968527
1943,197985.8867111465
1944,339825.40277510125
1945,372421.2514378115
1946,139179.30220127886
1947,314454.469907422
1948,166960.82428982822
1949,249001.47355274393
1950,188683.82996382267
1951,256770.0233204263
1952,232101.86889688086
1953,171009.18719644993
1954,184307.35759963738
1955,132702.61862376178
1956,282054.30188049434
1957,151375.04054372633
1958,301016.8250713648
1959,140181.77926463692
1960,116774.70062325089
1961,122642.90529398897
1962,94051.24206816235
1963,99978.28184842537
1964,111511.61432851537
1965,152076.67761914182
1966,146062.81179255553
1967,278257.41700097214
1968,457528.7984148182
1969,378979.7535684401
1970,442869.5308678619
1971,442034.65735666215
1972,364082.5637089471
1973,263282.2148294574
1974,331489.17281337216
1975,479835.46971520205
1976,258902.7386273823
1977,355452.43936541554
1978,370166.3473208022
1979,316826.504549215
1980,187853.82582764138
1981,330602.62148456636
1982,228971.02716718678
1983,200640.43915034042
1984,168044.68743167154
1985,214641.44693296595
1986,201993.05538467746
1987,167321.97273182435
1988,177862.264234126
1989,188887.9491166135
1990,210951.39035460685
1991,243433.12836789727
1992,214869.46000450163
1993,167906.21628599524
1994,236553.08624048563
1995,179062.1512316659
1996,245385.54222628745
1997,303266.8631289875
1998,339837.63001430006
1999,261188.3168732463
2000,309478.6997728525
2001,262228.27770124294
2002,248438.09724066456
2003,251486.6907682238
2004,256705.82787104338
2005,211155.52631583816
2006,223961.3367099439
2007,233181.48193295964
2008,203059.60620546827
2009,196711.954698985
2010,188037.91777647147
2011,142277.99273711385
2012,171377.48013854792
2013,184138.16733059587
2014,191729.99022885034
2015,195120.70394937583
2016,202609.37402253854
2017,193181.2658598076
2018,121846.17215658608
2019,136740.65798868772
2020,109556.95942398156
2021,112457.93574754568
2022,177365.7630737564
2023,152417.60293283482
2024,254911.3413905209
2025,361900.21441219916
2026,172573.60994742627
2027,154604.5374195146
2028,148468.9802734384
2029,174921.51029251443
2030,295940.5846385949
2031,213843.28585272425
2032,243844.6865836078
2033,272474.8581930968
2034,167236.15325240733
2035,203928.79400364973
2036,184422.305009477
2037,188792.62979345408
2038,300687.95389492915
2039,198831.70833966587
2040,320551.4355675218
2041,309876.6784854385
2042,208159.79361097285
2043,163143.7187720893
2044,162186.84238057636
2045,223892.27948276667
2046,134166.29337242243
2047,150134.64700788484
2048,137574.87175335246
2049,131065.6066911172
2050,179283.86406719618
2051,104596.82161443438
2052,129879.84866637472
2053,147352.25207130707
2054,81633.76517511898
2055,144923.29333110957
2056,139206.46819741628
2057,116787.43976280258
2058,228607.43188615007
2059,135324.75575128765
2060,162359.5120157359
2061,170909.62181327856
2062,132963.24700918546
2063,111444.94006825081
2064,142432.86654935387
2065,114738.48440069528
2066,162835.25363559494
2067,111807.17961172033
2068,118684.27237897241
2069,85808.41656001673
2070,114620.86296844659
2071,99610.2018457272
2072,129164.53424535933
2073,134095.94966087517
2074,171975.15114539303
2075,140232.44483809324
2076,116243.64246572077
2077,153950.78272548883
2078,132661.03549681237
2079,134322.70972160625
2080,118562.42308588843
2081,121373.39853802315
2082,128374.4303720661
2083,140370.87559735734
2084,113391.4203042111
2085,122777.88072008074
2086,98219.48202945772
2087,120625.88205746625
2088,97227.45872702013
2089,82457.51303985517
2090,141773.0645878043
2091,127200.2830849745
2092,122914.53463067007
2093,121275.32484609642
2094,127163.71614060998
2095,146243.9551917631
2096,81826.51767775841
2097,93682.37951025405
2098,146477.66528263525
2099,54862.557804277945
2100,84526.97208923534
2101,117635.52916460279
2102,125470.97547837783
2103,108909.03149532629
2104,121852.57223094313
2105,119374.48300591955
2106,68828.92321826753
2107,208542.6230028231
2108,113478.34580235882
2109,112537.50621318017
2110,129615.55131198968
2111,145161.9210781406
2112,141884.27763903263
2113,125981.80815728207
2114,107036.28843244344
2115,161468.79132822386
2116,117167.17017724198
2117,144328.89565170035
2118,120326.40019449903
2119,106678.23757587829
2120,111295.14403746932
2121,90456.50585726018
2122,102683.76247627028
2123,83396.27124363952
2124,160323.89213050506
2125,121764.37458470056
2126,159353.81932634482
2127,139923.60253320768
2128,135660.1827054742
2129,98539.28361267154
2130,140068.84900321695
2131,133171.80837021914
2132,117397.59740498998
2133,121345.26744429448
2134,117382.78034915429
2135,93013.2579911164
2136,73888.15422257123
2137,116041.22552427177
2138,138311.51109804655
2139,156360.5595852357
2140,140619.23592411217
2141,138876.2534384792
2142,129450.83943191665
2143,145284.08547491042
2144,115469.95301420559
2145,138553.3381629349
2146,161970.9510531411
2147,147056.27651754778
2148,131380.61168934221
2149,139542.22089894087
2150,234571.98210855396
2151,109005.16233442364
2152,170511.0657615882
2153,157815.24300312166
2154,106618.56727996445
2155,136260.8194275876
2156,304012.38860752323
2157,230315.5085243115
2158,230852.06958583515
2159,201846.44170366356
2160,166930.6578386905
2161,235361.8341914524
2162,379931.4268771268
2163,342068.560330835
2164,234747.30359216055
2165,195800.9168053431
2166,145162.97816758725
2167,216237.5299858507
2168,202195.63968445096
2169,191462.6261299637
2170,227499.14339649567
2171,148814.97717000725
2172,134606.4294501826
2173,151024.19554995693
2174,228736.81706373335
2175,293447.8021120701
2176,318281.587266899
2177,239242.09404324542
2178,203298.4094125569
2179,146003.9752026665
2180,203296.464898966
2181,185741.80094112924
2182,223398.44585724993
2183,186986.0423534708
2184,128154.12911356059
2185,121013.17186443903
2186,149355.1440010613
2187,152588.58364016237
2188,155371.80060075223
2189,200413.70210839395
2190,81145.64476886764
2191,81464.64261001845
2192,89255.12076685879
2193,93394.32098846295
2194,101059.89594433985
2195,113201.94844239803
2196,104376.67690528455
2197,117366.11573039727
2198,156847.1849922249
2199,172936.80836659393
2200,139623.33441357955
2201,127492.97199808095
2202,194281.59041339776
2203,137094.58064108473
2204,173554.15186313662
2205,111703.53606878771
2206,143299.52241829602
2207,191471.85765246424
2208,228169.3548093398
2209,198090.76034812833
2210,117116.46582816435
2211,111280.29233364937
2212,114196.76533846534
2213,103215.21807356521
2214,139399.25713374975
2215,103435.93406208312
2216,136583.98056964384
2217,68434.27736392502
2218,78490.17894266563
2219,70673.84799353496
2220,69285.4949070372
2221,330453.533814716
2222,281396.7974621078
2223,308940.4218079087
2224,213821.81077078023
2225,120498.31668440763
2226,169054.73424409717
2227,203099.91964054608
2228,270308.3828061941
2229,242629.25342849124
2230,159288.5686164699
2231,204309.60136152283
2232,183010.21656249944
2233,179654.00786277218
2234,237851.8323481818
2235,229441.18504757408
2236,270407.59044687677
2237,360621.4762197156
2238,207738.3578775146
2239,96744.5437153903
2240,161527.09663876132
2241,148106.38966688234
2242,126082.84336372306
2243,123644.14655058416
2244,98590.45827070324
2245,92432.03912178354
2246,144942.1423515246
2247,101892.51307406418
2248,127838.46348766243
2249,127642.38686924992
2250,132499.13673776813
2251,103563.61144548433
2252,166912.0380540823
2253,145387.22812517875
2254,172307.03890062918
2255,187621.83272259816
2256,179123.5699335458
2257,203119.8739146891
2258,165329.87793528498
2259,175904.12450284508
2260,158203.3311183482
2261,178832.85245288498
2262,195839.14761747507
2263,354124.00961225573
2264,450484.41086372867
2265,148554.26998195876
2266,289431.77359988523
2267,361398.5287814919
2268,352714.75675264694
2269,152311.70719426332
2270,175475.2295762087
2271,226948.89565311864
2272,204411.97674042537
2273,168359.1811982191
2274,177895.44471751715
2275,165313.09433842066
2276,197409.0736705311
2277,179261.76480096538
2278,146862.3199502942
2279,124484.86603541428
2280,119282.99802290856
2281,175791.22897538194
2282,193559.49380940723
2283,100606.31274696557
2284,124805.99170091152
2285,143256.45390734758
2286,126319.07124030287
2287,325360.2133897201
2288,256594.20441786957
2289,385402.2125025321
2290,441058.4600891335
2291,311500.6884089237
2292,409585.5922493618
2293,461705.66843992483
2294,424625.14347772417
2295,453448.7077807095
2296,280937.93752336124
2297,311077.9258995971
2298,285725.5214102972
2299,382870.691982135
2300,318671.6743626894
2301,246608.49551266275
2302,235047.09992932633
2303,237237.10846968764
2304,234010.5512242856
2305,183210.80998606756
2306,184232.60968215924
2307,191339.1765807287
2308,214946.12116971548
2309,280286.1206321915
2310,203572.65516111738
2311,191498.6480458049
2312,171465.09493215155
2313,174148.20401973548
2314,161432.94936624606
2315,170046.53300693896
2316,181597.9088505935
2317,179061.12279509174
2318,174818.83351534812
2319,172117.87104939434
2320,181286.5369227187
2321,233828.48644553576
2322,163066.0807350382
2323,179823.5526319398
2324,164286.56619594138
2325,213540.89891116405
2326,165408.54312410887
2327,209609.60468905748
2328,220297.93446945545
2329,185245.4990805706
2330,176454.48808095467
2331,368997.9196850588
2332,428359.11854210857
2333,328277.07517432707
2334,255174.0123184517
2335,273634.9362006635
2336,335643.10703933286
2337,211021.9249895535
2338,267021.7188851236
2339,216929.27586507972
2340,381693.9739297973
2341,224652.663020243
2342,237251.72072455625
2343,219470.69209748716
2344,216191.82827899716
2345,235833.71067337357
2346,203875.48824997028
2347,193786.51971827995
2348,234361.98413433053
2349,173693.00422661033
2350,260194.68035683894
2351,262251.2099855657
2352,242171.2477069118
2353,245033.10878651676
2354,129883.39422120486
2355,141895.88981129476
2356,154854.44847875627
2357,195804.4534169737
2358,196562.0517689552
2359,127670.05003105056
2360,123043.98899261054
2361,143500.90375604425
2362,269179.3531707038
2363,135009.97858902955
2364,151974.28700220544
2365,229420.20617496903
2366,175159.36042828468
2367,225323.33943003722
2368,217389.40062717983
2369,222117.79115976306
2370,172795.38171616723
2371,176105.4366548393
2372,189758.34704785576
2373,283710.41599599895
2374,302400.7266598904
2375,242856.29349614296
2376,278407.0923010422
2377,339080.3963939549
2378,146500.4745299982
2379,191095.72164721845
2380,145836.1941076606
2381,161867.9148009718
2382,190726.19637314355
2383,206442.8730787244
2384,239150.6628363792
2385,160626.7200444941
2386,139236.23391404076
2387,137357.37351165473
2388,92272.50903377809
2389,122139.97813811507
2390,143617.37260971725
2391,134846.63143801765
2392,118764.72218310511
2393,160518.30372087058
2394,144749.77942288193
2395,197138.84267914013
2396,146665.36364323203
2397,207181.6594825152
2398,127197.1209768735
2399,54445.37432279935
2400,51980.2086005909
2401,111936.39452793464
2402,138373.91677484778
2403,133053.97609678635
2404,149858.98936814693
2405,161147.8095352804
2406,140204.07389465222
2407,123070.9990364454
2408,140305.62235181464
2409,128838.28282659267
2410,156995.0380942999
2411,122028.78387066125
2412,155774.14313155666
2413,132181.3448408886
2414,136170.6390619725
2415,124232.25270545551
2416,120388.69855689692
2417,129745.04763833871
2418,128420.93737721207
2419,127335.9081359082
2420,127895.8305939199
2421,147063.74383148362
2422,112174.98032511979
2423,120926.85065222705
2424,146728.16331662593
2425,161835.20735208166
2426,128293.62854067581
2427,143654.35169263204
2428,174449.8085655799
2429,115835.02982548355
2430,132527.08664007383
2431,110274.17254233855
2432,141687.43623177026
2433,145888.0113188497
2434,142827.55455458298
2435,151696.18030302954
2436,108158.51710180093
2437,107836.05917815315
2438,125902.38308031173
2439,114053.96064247911
2440,119866.80534585197
2441,85695.10686956033
2442,93923.29630408868
2443,118703.41539471722
2444,124729.30988163136
2445,83657.30622800587
2446,128959.89205209812
2447,176213.2733137128
2448,136381.46169805247
2449,107201.23882262518
2450,142749.73177098084
2451,129891.64694444304
2452,204269.2652690737
2453,99111.15002627837
2454,114066.5470171087
2455,110598.8640749544
2456,135381.18212070604
2457,117660.34566614506
2458,109441.12679667526
2459,114287.50974773358
2460,134378.32227537633
2461,119209.28082859465
2462,142569.54995104572
2463,123720.05188733868
2464,154558.1062865634
2465,141472.34894450483
2466,114204.25307610273
2467,148330.6915100424
2468,79831.69049888384
2469,82696.68505977634
2470,174964.63335172852
2471,189788.79614495378
2472,150513.25966366896
2473,119176.0929472189
2474,86048.48560166739
2475,215147.58525851357
2476,111214.60336650188
2477,134710.21160616723
2478,154112.36864609152
2479,98202.75559583722
2480,146379.72914577287
2481,122449.67071297069
2482,135711.19322575367
2483,115955.07683313565
2484,127442.73188003359
2485,126864.61010075294
2486,155228.80250321302
2487,174194.2035277727
2488,156619.7906588328
2489,151325.9420689595
2490,151338.07411202326
2491,89559.72850650524
2492,182294.3548070542
2493,143148.11518275138
2494,158627.16580090384
2495,91531.31749290317
2496,246138.37106192607
2497,155984.00119121544
2498,111489.62069691128
2499,87906.14562747999
2500,130317.5250846755
2501,134350.8333238737
2502,152821.7304386795
2503,106418.49792765452
2504,177649.9874073598
2505,216759.63167014567
2506,241030.69885485483
2507,280031.49465334206
2508,241973.25078056293
2509,211327.74132042984
2510,214895.06421748706
2511,175329.7408367067
2512,202146.525710644
2513,221836.83373760333
2514,240917.41077156548
2515,148159.80638594402
2516,170543.66026204894
2517,134123.69418044933
2518,148668.75619001038
2519,219303.81732444395
2520,201846.62347983354
2521,183280.6092456407
2522,219539.0258210937
2523,123289.21922327903
2524,134470.29960312313
2525,145990.859436477
2526,138531.8213176976
2527,109342.63248993237
2528,125042.61543115662
2529,131835.76471894857
2530,117736.8069479591
2531,250308.97895741492
2532,223185.12174989798
2533,193363.71149243915
2534,222699.50316965053
2535,307779.24072247563
2536,235510.66204070844
2537,217026.69813823362
2538,178184.0568319956
2539,182522.45328819775
2540,175897.2278976616
2541,172493.55000138242
2542,171991.26051154392
2543,131158.26048252854
2544,124942.46256541829
2545,137732.49974820227
2546,129401.25656557425
2547,133768.94492918166
2548,151423.96997826966
2549,159392.4543736608
2550,226266.9802590924
2551,140041.2325729743
2552,118350.70860175152
2553,81242.25998962828
2554,113848.53280470123
2555,110283.46109607276
2556,103861.87356559306
2557,113528.18162130553
2558,153820.45722543966
2559,129772.34691260254
2560,136806.61747693157
2561,134671.94594761048
2562,117333.32445252905
2563,143749.21280665701
2564,180723.72873374357
2565,120754.01052128011
2566,155546.9349257677
2567,128457.15963557278
2568,187561.36573782098
2569,202411.5483000866
2570,113717.00588099095
2571,153984.65243991834
2572,150446.68017986868
2573,228783.1137770354
2574,252580.41168328706
2575,128333.04433214333
2576,128487.092897675
2577,156652.5238669225
2578,87465.58388635128
2579,72020.03319196204
2580,132411.99897079062
2581,124975.88305820632
2582,113190.53475801788
2583,260331.43711607598
2584,170227.28998643783
2585,181225.90363250906
2586,212501.43832954788
2587,192293.52450608223
2588,138156.85761258117
2589,145439.2088424951
2590,214159.44489149997
2591,203453.8679048775
2592,221997.50738990994
2593,264505.7813100783
2594,177058.18001801203
2595,199980.63023411695
2596,318530.4520001666
2597,195287.9243500743
2598,305201.28310472664
2599,272143.5492046545
2600,127333.22011225388
2601,153360.48659076664
2602,81760.50327330598
2603,90450.06074722364
2604,82742.17385681532
2605,76324.55933581111
2606,145017.54293496464
2607,201461.51847228
2608,197196.22141666603
2609,167311.28088793496
2610,113805.18482137137
2611,125474.8075949543
2612,155784.37649817773
2613,134417.55248269637
2614,128719.51213935354
2615,150395.79435233117
2616,140247.64491364814
2617,165615.56739910637
2618,205182.06501172826
2619,182160.32883467572
2620,182430.17552731323
2621,174884.03011718343
2622,180452.8956302571
2623,239126.4714823989
2624,308631.83497690206
2625,305659.55758351996
2626,167878.42388479543
2627,166322.62675191148
2628,470988.7360135087
2629,536743.5562413522
2630,338955.72465465806
2631,467063.2578216381
2632,446633.0352879048
2633,318505.92977999605
2634,388930.93527330033
2635,156080.31070446892
2636,178603.58326435983
2637,172798.2093105545
2638,254808.34414143662
2639,186946.3497553549
2640,154350.68448379976
2641,104162.6759063731
2642,197482.6134040007
2643,101883.73352247706
2644,131466.1954101439
2645,98305.30700867918
2646,92373.9059566648
2647,103669.65249525884
2648,143587.89918503442
2649,142470.36795117924
2650,141980.38656215178
2651,150118.30141141394
2652,428419.4926945746
2653,244207.47598965646
2654,250581.50385671423
2655,368066.20577468514
2656,296886.1998791534
2657,331899.53209379764
2658,295991.38982456207
2659,293571.5238857901
2660,347817.2093502993
2661,317349.5375306271
2662,338175.54640006885
2663,260797.90650499958
2664,271972.795458937
2665,304708.8871633989
2666,285871.4794889199
2667,158753.87397114182
2668,166168.09561950393
2669,177316.2766452327
2670,268549.4197436815
2671,172806.03326695933
2672,188946.7741410945
2673,204913.42516198684
2674,191025.31421439606
2675,158768.07043047182
2676,181743.81942339442
2677,187340.87061349468
2678,247762.03295601622
2679,263764.50512614835
2680,269357.47843472037
2681,433022.60536065896
2682,323385.54346210277
2683,553867.2046803054
2684,315105.16769449145
2685,342175.5549103889
2686,254577.48597261892
2687,313527.692555113
2688,217998.10371996826
2689,196265.97846150375
2690,441725.612050602
2691,194417.32929745526
2692,128753.48428582943
2693,188075.7792693159
2694,130882.14298243634
2695,190925.24129513025
2696,180924.0479861776
2697,182541.37714206
2698,200115.51077570897
2699,181716.77427132477
2700,162161.7178121316
2701,155874.82670117833
2702,111374.82076484666
2703,119185.72630800886
2704,141680.2187235379
2705,120021.89137753633
2706,121080.70071688991
2707,129787.95540465758
2708,134203.41100276398
2709,101488.32660563606
2710,125687.22175099791
2711,293320.06878987775
2712,377036.337589931
2713,166249.75095282102
2714,147028.78279099843
2715,172362.2370743227
2716,145753.2689643608
2717,171480.5188075048
2718,223832.01710543898
2719,154280.37664023953
2720,168347.74997192147
2721,139761.0183767886
2722,160705.50353366643
2723,136319.10158630525
2724,136717.62172047407
2725,133108.5527871017
2726,144737.65488285007
2727,173395.88819686152
2728,167467.307951882
2729,154626.83126232782
2730,143117.97432633396
2731,124940.53728563513
2732,123342.66355139407
2733,154286.52475101623
2734,143231.62582432202
